x, oracle, model
0.419603034056399, 0.035315682230021, 0.024198860322616
0.41999803577347, 0.035402110500416, 0.024328059751923
0.421720744003965, 0.035781253521291, 0.024894773810397
0.422138995708268, 0.035873849256522, 0.025033161051607
0.422187176819725, 0.035884529692251, 0.025049122771376
0.423209454175168, 0.036111811738784, 0.025388763266205
0.423355591990583, 0.03614440743517, 0.025437468086793
0.42343602792885, 0.036162359720937, 0.025464292026371
0.423983444371715, 0.036284748478532, 0.025647152022307
0.425664743670316, 0.036662972256454, 0.026212120402394
0.426079332774468, 0.036756780713078, 0.026352211371691
0.426201131973665, 0.036784381052364, 0.026393426119259
0.427523607137026, 0.037085265071837, 0.026842637848921
0.428566558983697, 0.037324117233485, 0.027199111899401
0.428754432817339, 0.037367290712304, 0.027263533224965
0.429230912909021, 0.037476988653688, 0.027427200643338
0.429578995101602, 0.037557310252066, 0.027547021874741
0.430562580348464, 0.037785120962963, 0.027886780090614
0.432769585806333, 0.038300863947682, 0.028655473501663
0.433039527172659, 0.038364382667267, 0.028750095200165
0.433234343048797, 0.03841028355294, 0.028818464984884
0.434986064789109, 0.038825265951651, 0.029436299139719
0.435036750209328, 0.038837334040453, 0.029454258387598
0.435527294032242, 0.038954308860546, 0.029628311443269
0.435581546545726, 0.038967265661673, 0.029647587832719
0.435626783694346, 0.038978072392755, 0.029663665051351
0.435818359538961, 0.039023868482294, 0.02973179183281
0.436016793425569, 0.039071355917028, 0.029802427366862
0.436158756465331, 0.039105361717728, 0.029853004934932
0.437207191088161, 0.039357344721011, 0.03022766241884
0.437700376084575, 0.039476392231739, 0.030404589814091
0.438841624913672, 0.039753142323741, 0.030815696090722
0.439726179120414, 0.039968871235809, 0.031135959080082
0.44020421584096, 0.04008590531526, 0.031309628771754
0.440220861027131, 0.040089986115207, 0.031315683406041
0.441137776486147, 0.040315373755624, 0.031649985952129
0.441532959668639, 0.040412874305997, 0.031794538793212
0.441827897934922, 0.040485784133254, 0.031902608397163
0.442736476361324, 0.04071115339508, 0.032236519173159
0.442880861393413, 0.040747074257597, 0.032289720325903
0.444473075274351, 0.041145146287103, 0.032878917364156
0.445210738490857, 0.041330791252418, 0.033153455486624
0.44628933033001, 0.041603638436307, 0.033556665650308
0.446577959287826, 0.04167693553847, 0.033664924222824
0.446676643126056, 0.041702023798084, 0.033701973348
0.44730622892552, 0.041862414097581, 0.033938759391874
0.447574019748912, 0.04193080937918, 0.03403969471501
0.448056687057, 0.04205434865233, 0.034221952261909
0.448279787495408, 0.042111566195975, 0.034306340141943
0.448895254879494, 0.042269789436872, 0.034539613456261
0.448957146553875, 0.042285731134065, 0.034563109907367
0.449875983213552, 0.04252306195258, 0.034912760961425
0.450191578636108, 0.042604865771608, 0.035033213606356
0.450504007628988, 0.042685993956565, 0.035152637622969
0.451256899317672, 0.042882091796601, 0.035441161424899
0.451933061385391, 0.043058924374677, 0.035701167621845
0.451998413482167, 0.043076051728883, 0.035726342111962
0.453683959400701, 0.043520014060552, 0.036378348403376
0.454212573422415, 0.043660131740864, 0.036583904177524
0.454351688208607, 0.043697076893486, 0.036638085546482
0.454389781825085, 0.043707198669236, 0.03665292817152
0.455420526058663, 0.043981915717567, 0.037055557058796
0.456522277560572, 0.044277358289321, 0.037488087408075
0.456595165220646, 0.044296969574308, 0.037516780893111
0.457653800453682, 0.044582735033824, 0.037934636030291
0.457739950306524, 0.044606066662906, 0.037968731357779
0.457883867985455, 0.044645069100044, 0.038025719893698
0.457980488968136, 0.044671271990937, 0.038064001339084
0.458844970588558, 0.044906361773264, 0.038407278278945
0.460484368757108, 0.045355408972893, 0.039062061188852
0.461910913959257, 0.045749619544257, 0.039635877333296
0.462201859933256, 0.045830418336455, 0.039753370876523
0.462448523717949, 0.045899025839466, 0.039853104732447
0.462530061251425, 0.04592172632443, 0.039886097707622
0.462672660861625, 0.04596145251243, 0.03994382819769
0.465241661068678, 0.04668277419473, 0.040990334828273
0.466671794460702, 0.047088995783429, 0.041578226881787
0.467310440456725, 0.047271489761826, 0.041841987422025
0.467311894823453, 0.047271906120771, 0.041842588941486
0.467390477997812, 0.047294408286959, 0.041875096440828
0.467594602061615, 0.047352906825754, 0.041959590169605
0.467688902169931, 0.047379955055802, 0.041998650322451
0.468053449457064, 0.047484657939914, 0.042149805659458
0.468825650620701, 0.047707177440717, 0.042470807867765
0.470041855392021, 0.048059672070827, 0.042978636089083
0.470720058680571, 0.048257321733011, 0.043263019754278
0.472058926096636, 0.048649806532982, 0.043826954749927
0.473002426377787, 0.048928234394997, 0.04422637274713
0.473328688341599, 0.049024871385395, 0.044364878822084
0.473485894069195, 0.049071500514445, 0.044431687569169
0.473760347349258, 0.049153009214558, 0.044548434661979
0.474498094857922, 0.049372757590097, 0.04486295729052
0.476554279378016, 0.049990239551624, 0.04574495037629
0.478022785905035, 0.050435804040298, 0.04637971730745
0.479352545660849, 0.050842588328056, 0.046958006352299
0.47940804375086, 0.050859634620437, 0.046982213777148
0.481008903487221, 0.051353735141138, 0.047682979735348
0.481566302283265, 0.051526866502816, 0.047928110208944
0.483020109781297, 0.051981102956113, 0.048570215457901
0.484085600181748, 0.052316484096997, 0.04904334442455
0.484584235836969, 0.052474161427347, 0.049265499017
0.485265509590883, 0.052690341337118, 0.049569782869367
0.486886846435262, 0.053208320745953, 0.050297466023357
0.486984025847208, 0.053239524766461, 0.050341239783225
0.487275262903123, 0.053333147250692, 0.05047253248847
0.48885355461922, 0.053843319198886, 0.051186837761532
0.490545417560366, 0.054395506415291, 0.051957789098109
0.491799681539558, 0.054808449039441, 0.052532842674871
0.494092572041019, 0.055571306948645, 0.053591817700621
0.494951186152403, 0.055859649361066, 0.053990946015765
0.495383404954879, 0.056005354628856, 0.054192395399933
0.495622851087027, 0.056086235187649, 0.054304150256792
0.49593872578844, 0.05619310778107, 0.054451743322173
0.496098290082675, 0.05624717070805, 0.054526372412352
0.496261060900959, 0.056302372811214, 0.054602551268096
0.496744795746742, 0.056466741681587, 0.054829243897505
0.497652802103048, 0.056776551556751, 0.05525596935486
0.498514185730791, 0.057072001957506, 0.055662240142965
0.498743707947869, 0.057150982407702, 0.055770733434494
0.498973877180052, 0.057230293758163, 0.055879633747674
0.499083075217251, 0.05726795900912, 0.055931334223095
0.49935098895139, 0.057360473083501, 0.056058276263208
0.500434211049418, 0.057736029829946, 0.056572925857953
0.502499474047399, 0.058458805398738, 0.057560382404992
0.502763684854578, 0.058551913599517, 0.057687298789678
0.503424977789664, 0.058785597530691, 0.058005545150683
0.503429186173254, 0.058787087616091, 0.058007573118915
0.503465712035931, 0.058800022098102, 0.058025175911265
0.504416152838809, 0.059137582713461, 0.058484119969873
0.504707907589165, 0.059241587288923, 0.058625349330858
0.505272203676975, 0.059443261546253, 0.058898971949542
0.507250029326761, 0.060155504452473, 0.059862842666305
0.507706826165115, 0.06032120261827, 0.060086528749983
0.508184868997404, 0.060495092480932, 0.060321049568974
0.508382899973804, 0.060567272627437, 0.06041832981132
0.508482833724984, 0.060603729843901, 0.060467449747223
0.509448871758407, 0.060957279079629, 0.060943275539089
0.509527564254421, 0.060986168901935, 0.06098211521704
0.510266296488519, 0.061258038490516, 0.061347309279044
0.510680831243025, 0.061411123439308, 0.061552697603986
0.511214452011932, 0.061608745971423, 0.061817578422016
0.511268222981119, 0.061628694683406, 0.061844300025984
0.512045628468158, 0.061917826270182, 0.062231258800915
0.513021186996586, 0.062282564350902, 0.062718505671522
0.513204432622463, 0.062351313645908, 0.062810234252834
0.51358526476256, 0.062494434289376, 0.063001078413422
0.514948256709641, 0.063009346157126, 0.063686412458595
0.515559321182135, 0.063241564313631, 0.063994836653274
0.515746162799541, 0.063312738397859, 0.064089286580978
0.517215455251435, 0.06387522990517, 0.06483439196992
0.519013824538067, 0.064570490545812, 0.065752099947767
0.519890253865815, 0.064912055792787, 0.066201627805373
0.520279700426887, 0.065064410722238, 0.066401859424946
0.523393438416944, 0.066295451346691, 0.06801343486902
0.524261893243442, 0.066642936308338, 0.068466307630726
0.524430938581054, 0.066710786049852, 0.06855463167699
0.524950946758244, 0.066919935424601, 0.068826681068322
0.525024287043358, 0.066949485933205, 0.068865092768904
0.525056512419609, 0.066962474417067, 0.068881974030456
0.525604650924338, 0.067183789115584, 0.069169428864342
0.527394163743481, 0.067911428122968, 0.070111998675242
0.527709503227809, 0.068040464767991, 0.070278747223014
0.528064507087432, 0.068186025981164, 0.070466704403874
0.528295181635369, 0.068280775998674, 0.070588968464696
0.529432440695221, 0.068749839718805, 0.07119328261485
0.530170445755942, 0.069055957480485, 0.071586808431585
0.530889502242585, 0.069355530042568, 0.071971265841352
0.530956100508273, 0.06938334200261, 0.072006925636267
0.531455243826387, 0.069592144600207, 0.072274469518445
0.531853246407659, 0.069759089412749, 0.072488154833628
0.532412358636824, 0.069994291650145, 0.072788869110073
0.532878642299559, 0.07019105204366, 0.073040130179168
0.53385531006484, 0.07060498316305, 0.073567814403737
0.535872698004178, 0.071467768206265, 0.074663791701715
0.536353364766815, 0.071674894305103, 0.074926116417879
0.536849436920086, 0.071889291206257, 0.075197331563307
0.538257138710774, 0.072501199880495, 0.075969631604894
0.53981290609487, 0.073183563042533, 0.07682777203998
0.54047622980513, 0.073476458419732, 0.077195126302227
0.541444075008008, 0.073905933851939, 0.077732710330579
0.542734010001554, 0.074482263070894, 0.07845212228279
0.542797761194353, 0.074510863400493, 0.078487763851703
0.545655262980698, 0.075804223423363, 0.080093728307823
0.54703866358585, 0.076438473101787, 0.080877149218606
0.548446509357801, 0.077089417539232, 0.081678395366879
0.549825571575656, 0.0777324672075, 0.082467163697686
0.550174360573107, 0.077895960241285, 0.082667270278968
0.55090747817919, 0.078240735739555, 0.083088681449119
0.550961460430194, 0.078266183576915, 0.08311975489305
0.551477918912106, 0.078510069906595, 0.083417341119287
0.551553190703374, 0.078545679268695, 0.08346075861495
0.552870031139614, 0.079171286372506, 0.084222198696275
0.554090984309385, 0.079755825801411, 0.08493136596015
0.554392860523461, 0.079901020633167, 0.085107176473458
0.554711169429862, 0.080054407818183, 0.085292759978607
0.557401298489262, 0.081362646356466, 0.08686951308421
0.557472138485935, 0.081397386401832, 0.08691123589036
0.557910604337634, 0.08161274381962, 0.087169710961054
0.558080433837402, 0.081696311783006, 0.087269932041774
0.558752943433201, 0.082028081782556, 0.087667384706346
0.558994609553316, 0.082147634829635, 0.087810437975319
0.560270677745863, 0.082781830217714, 0.088567809906089
0.560276484429402, 0.082784727349975, 0.088571264016515
0.560933172797052, 0.083113029952787, 0.08896234792596
0.562646810536275, 0.083975938950937, 0.089987117154803
0.563018469890791, 0.084164278897514, 0.090210181194931
0.563523970872267, 0.084421127785117, 0.090514038437259
0.565617020041121, 0.085493065111723, 0.091777871953498
0.566533815450869, 0.085966908749508, 0.092334354379659
0.567245942592551, 0.086336797747487, 0.092767828273617
0.567340445416964, 0.08638600439356, 0.092825432857396
0.567492391029298, 0.086465180232943, 0.09291809147147
0.567848161834304, 0.086650851852371, 0.093135236449498
0.568014052504515, 0.086737565245423, 0.093236579423216
0.568184983781469, 0.086827005015257, 0.093341062608607
0.568278115134336, 0.086875775137403, 0.093398015953898
0.568816924201675, 0.087158476420588, 0.093727878576534
0.569442117624901, 0.087487665165994, 0.094111397566004
0.569837497987328, 0.087696495560915, 0.094354368118603
0.570006074971721, 0.087785686722357, 0.094458063637925
0.570096303754842, 0.087833462803219, 0.094513590224079
0.570631399320507, 0.08811733512753, 0.094843242679478
0.571066270697878, 0.088348719417134, 0.095111599762746
0.571936814921928, 0.088813757868735, 0.095650020138591
0.571987747385587, 0.088841041966376, 0.095681571307898
0.572164143820223, 0.088935601444673, 0.095790886576414
0.572748965661068, 0.089249829344703, 0.096153784601954
0.573605864808804, 0.089712269876892, 0.09668683684537
0.574175928986367, 0.090021253131817, 0.097042329866319
0.574549893551166, 0.090224530378901, 0.097275914108512
0.575325852776698, 0.090647799722984, 0.09776155077424
0.575449627762977, 0.090715501356226, 0.097839135732626
0.576003260518376, 0.091018948623173, 0.098186569812568
0.576081140314181, 0.091061716768613, 0.09823549662866
0.576250721225135, 0.091154913255431, 0.098342078631299
0.57649652683575, 0.091290171330861, 0.098496678389308
0.578059346168456, 0.092154883056873, 0.099482676196672
0.578814002679973, 0.092575389326468, 0.099960694585341
0.579315277941759, 0.092855776739315, 0.100278900135892
0.579564824036939, 0.092995679036744, 0.10043751423663
0.579608543810957, 0.093020211399836, 0.100465316967074
0.579650083564532, 0.093043526540037, 0.100491737221018
0.579713748867152, 0.093079271590604, 0.100532237150936
0.581691865722203, 0.09419681679667, 0.101795009801854
0.581823599259442, 0.094271718930051, 0.101879409307799
0.58233737594304, 0.094564420555165, 0.10220894201745
0.582593351083961, 0.094710592914966, 0.102373339381905
0.582695000040004, 0.094768701831197, 0.102438662384986
0.582773374165692, 0.094813529934962, 0.102489043747499
0.583476390596962, 0.095216595464981, 0.10294157051082
0.585946687485942, 0.096646656936687, 0.10454035510349
0.586059921262076, 0.096712724732301, 0.104613965147386
0.586838727708617, 0.097168364777443, 0.105121019021167
0.587251973906516, 0.097411011945267, 0.105390618935923
0.587654607254477, 0.097648014788995, 0.105653662257672
0.588145743836176, 0.097937900249223, 0.105975016760306
0.589728817645455, 0.098878198804289, 0.107014520275661
0.590545202104661, 0.099366655702849, 0.107552794018483
0.592304862087166, 0.100427771404812, 0.10871813572008
0.592479144580432, 0.100533486888593, 0.108833937676617
0.593649438834467, 0.101246266898989, 0.109613332698926
0.593857466891822, 0.101373500143705, 0.109752203054309
0.593994412368332, 0.101457346006828, 0.109843675856725
0.594413934178142, 0.101714636041901, 0.110124162973598
0.594849487456573, 0.10198245302528, 0.110415795499054
0.59530116065117, 0.102260931680198, 0.110718681569756
0.595556593709048, 0.102418757348292, 0.110890179301576
0.596018303661709, 0.102704658625425, 0.111200552644869
0.59603331024117, 0.10271396450454, 0.111210648701155
0.596433004493519, 0.10296213539385, 0.11147974440869
0.59683398461219, 0.103211710979872, 0.111750076713702
0.59690292340361, 0.103254680722948, 0.111796591252342
0.597473850473173, 0.103611233675194, 0.112182231520445
0.598425456100186, 0.104208281506793, 0.112826687479762
0.600192416968872, 0.105326086228956, 0.114028925003001
0.600345129752467, 0.105423258809548, 0.114133173528167
0.600843958626102, 0.105741296894772, 0.114474077739001
0.601313693615001, 0.106041667482136, 0.114795633758302
0.601511334278317, 0.106168304447184, 0.114931083527629
0.602315790037872, 0.106685324921483, 0.115483355110045
0.602765686536888, 0.106975574276144, 0.115792883302938
0.603018480201009, 0.107139011463721, 0.115967015447868
0.603060091466271, 0.107165938191589, 0.115995693110749
0.603326153596893, 0.107338268334992, 0.116179155036367
0.604101585756392, 0.107842110871614, 0.116714810712559
0.606602439151583, 0.109483303517766, 0.118452147661788
0.606759738440025, 0.109587366271547, 0.118561925138712
0.607387239786788, 0.110003484744414, 0.119000445710046
0.607752719407785, 0.110246578003583, 0.119256294650234
0.609141966607822, 0.1111755460516, 0.120231774586438
0.609670852401084, 0.11153126507186, 0.120604374067401
0.609829447592681, 0.111638155766782, 0.120716237333736
0.610915564121445, 0.112372949021465, 0.121483972078886
0.611691410560534, 0.112900803447342, 0.122034162814182
0.612575982316683, 0.113505664987203, 0.12266326767346
0.615045881731853, 0.115211815300553, 0.124430140252581
0.61521356019605, 0.115328571265468, 0.124550643359775
0.615253170721398, 0.115356169725601, 0.124579119993372
0.61559039219253, 0.115591395472336, 0.124821713372957
0.616688027549255, 0.116360374000306, 0.125613322046439
0.616859490671563, 0.116480959132202, 0.125737254900427
0.617993959571395, 0.117281958543526, 0.12655912149098
0.619904206462307, 0.118643182799948, 0.127950410266691
0.619954421131184, 0.118679177832944, 0.127987109163293
0.620975142984258, 0.119413228258383, 0.12873450101334
0.621035701631823, 0.11945692139411, 0.128778927671104
0.621517799038906, 0.119805326218335, 0.12913293938383
0.625972660659643, 0.12307325460309, 0.132432922441891
0.626392410738164, 0.123385723611591, 0.132746553596873
0.626686603570783, 0.123605197931684, 0.132966649734381
0.626916798330887, 0.123777200172028, 0.133139027571254
0.627598096598574, 0.124287670307804, 0.133650037228563
0.629348008138518, 0.125608464050388, 0.134968277385019
0.629742927883572, 0.125908472901555, 0.135266921484914
0.630022513630129, 0.126121298122485, 0.135478604197808
0.630128137623476, 0.126201794212143, 0.135558630565574
0.631543624150881, 0.127285495897515, 0.136634014872103
0.631920755333157, 0.127575791542687, 0.136921457297018
0.633937548338842, 0.129139452591785, 0.138465279216112
0.634549570051775, 0.12961773270837, 0.138936004535303
0.635022869252365, 0.12998881436614, 0.139300751359366
0.635249511069116, 0.130166883318206, 0.139475634443359
0.635805201434652, 0.130604509456821, 0.139905030834776
0.635937329332496, 0.130708780376985, 0.140007257332976
0.637060393833585, 0.131598418683306, 0.140878155473249
0.638070954333176, 0.132404087741115, 0.141664869589432
0.638254556423297, 0.132550990532616, 0.141808115084431
0.639373200200469, 0.133449544849728, 0.142682962870178
0.639670036439193, 0.133688995144955, 0.142915710997379
0.640235606250057, 0.134146409382862, 0.143359876276179
0.641413185048742, 0.135103795587395, 0.144287654280147
0.641618506864645, 0.135271418829026, 0.144449834532525
0.643125232991668, 0.136507838777084, 0.145643753053936
0.644484203328625, 0.137632636391195, 0.146726338076758
0.644931739223364, 0.138005065340426, 0.147084056780764
0.647052110528956, 0.139783230670888, 0.148787052511332
0.647224081802844, 0.139928440285322, 0.148925767873886
0.648430487382191, 0.140951323425883, 0.149901408366365
0.649943437568605, 0.142244602929803, 0.151131259591649
0.651077744239302, 0.143221922451498, 0.152057960115116
0.652750068567497, 0.144674941614126, 0.153431538667133
0.653826220484389, 0.145617676614016, 0.154320108736227
0.654121646485901, 0.145877538728625, 0.154564683175652
0.654220695957623, 0.145964767122866, 0.154646745578891
0.65431667411701, 0.146049339980063, 0.154726293273796
0.659671103167446, 0.150845032392308, 0.159211317956621
0.659745968507554, 0.150913176513334, 0.159274694125402
0.661263207952248, 0.152300768777219, 0.160563124063033
0.661316836497338, 0.152350044497629, 0.160608806316896
0.661922768022317, 0.152907888908505, 0.161125629076247
0.662743191938753, 0.153666415599194, 0.161827381343867
0.664502543726536, 0.155305563408282, 0.163339994188389
0.664608460288381, 0.155404791574017, 0.163431396089293
0.666463615744121, 0.157152960332985, 0.165038637510105
0.666494980542498, 0.157182682204865, 0.165065914102323
0.666517103129595, 0.157203649312533, 0.165085155222909
0.66695244373482, 0.15761681249119, 0.165464142406313
0.667786694776938, 0.158411553741163, 0.166192268542658
0.668447865068582, 0.159044211497712, 0.166771082623821
0.669848678898038, 0.160392839704168, 0.168002565157041
0.670492777986088, 0.161016711974051, 0.16857117348995
0.671917235051627, 0.162404919594815, 0.169834027712846
0.672874414041578, 0.163344339425083, 0.170686788589273
0.67352578322729, 0.163986672959349, 0.171269034188789
0.674323332918081, 0.164776537271259, 0.171984094771544
0.674719199447442, 0.165169974763193, 0.172339899910366
0.674796129445696, 0.165246539640798, 0.172409112825119
0.675235069216817, 0.165684062876084, 0.172804446704985
0.676367436752352, 0.166818030688683, 0.173827679718028
0.677294017087936, 0.167751579845544, 0.174668585774711
0.677357198365041, 0.167815422522378, 0.174726044733165
0.677554814441695, 0.168015261094555, 0.174905861655433
0.677744992402274, 0.168207798152332, 0.175079052119221
0.679667208571652, 0.170166035704941, 0.176837421664719
0.680382841372686, 0.170900768886205, 0.177495735999515
0.680611610752612, 0.171136298697507, 0.177706606898565
0.680641909594813, 0.171167516731314, 0.177734550692505
0.681211823207611, 0.171755759755862, 0.1782608424553
0.681326696925759, 0.171874567400338, 0.178367079387406
0.682297684960901, 0.172882025632554, 0.179267161665244
0.683538791486015, 0.174178162300111, 0.18042313733109
0.684827986591484, 0.175534579847273, 0.181630505208461
0.684948812219404, 0.175662233563983, 0.181744009339512
0.685378241512607, 0.176116665290614, 0.182147901702293
0.685911606703546, 0.176682683740762, 0.182650605654815
0.685939872280909, 0.176712729301673, 0.18267727910091
0.686140406132789, 0.176926034830133, 0.182866612250492
0.686702348112403, 0.177525106523495, 0.183398055413335
0.687164279190991, 0.178019042151877, 0.183835899573814
0.687391841542762, 0.178262864045682, 0.184051923545174
0.687481788587172, 0.178359327758472, 0.18413736966258
0.688219177994439, 0.179152064390922, 0.184839141121291
0.688228293933704, 0.179161886043137, 0.184847831058258
0.688939257206977, 0.179929509275318, 0.18552665209194
0.690574369870822, 0.181707125148241, 0.187096008713351
0.693939131004393, 0.185419148052261, 0.19036189211145
0.695689656476688, 0.187379431266148, 0.192080770338276
0.69613416550297, 0.18788040505569, 0.192519436845402
0.696421324039132, 0.188204732883326, 0.19280329700495
0.698169972856306, 0.190191505198454, 0.194539986712091
0.698995798480908, 0.191136859667318, 0.195365060714452
0.6997450077615, 0.191998456124338, 0.196116333705599
0.701312397112748, 0.193813179841505, 0.197696571609036
0.701861813224594, 0.19445322555889, 0.198253248493017
0.704388630830962, 0.197423347745383, 0.200832154933148
0.705157581022658, 0.198335896948166, 0.201623125936818
0.705199588774952, 0.198385867065386, 0.201666420488908
0.706308277650578, 0.199709119325873, 0.202812228594268
0.708352923785319, 0.202171908928016, 0.204941448958055
0.708840793209399, 0.202763879150072, 0.205452623158661
0.710448072365308, 0.204725998304882, 0.207145308542976
0.710965093123375, 0.205361054600101, 0.207692640134395
0.711124284038804, 0.205556971722162, 0.207861443936818
0.711403575723151, 0.205901133962713, 0.208157920608297
0.712060957690627, 0.2067134034201, 0.208857364812314
0.712399415802702, 0.207132812645984, 0.209218365583097
0.712959414974728, 0.207828555515774, 0.209816993007345
0.713197691591091, 0.208125274143602, 0.21007221040415
0.713319402202283, 0.208276994428028, 0.21020269088018
0.713322442459333, 0.208280785674949, 0.210205951213558
0.714438357374622, 0.209676856940437, 0.211405984174886
0.71511501286799, 0.210527783278044, 0.212136909296539
0.715328557357154, 0.21079701642049, 0.212368095345755
0.716974051379729, 0.212882791469909, 0.21415787912658
0.717104032116977, 0.213048396022394, 0.214299891607054
0.717532170190612, 0.213594752278988, 0.214768321681378
0.717932021524053, 0.214106230241755, 0.215206721825253
0.721055772130144, 0.218142840854091, 0.218662568595917
0.721288022140827, 0.218445869541944, 0.218921727750182
0.721381926621435, 0.218568506539646, 0.219026600397022
0.722711939250519, 0.220312597726353, 0.220517438921422
0.722841312586155, 0.220482961780946, 0.220663005113426
0.723929547738547, 0.221921014932676, 0.221891332493204
0.724017792948098, 0.222038021223525, 0.221991243466508
0.724410855150193, 0.22255991152479, 0.222436827194724
0.725332411278999, 0.223788136285531, 0.223485124394079
0.725426062079797, 0.223913315250831, 0.223591938863333
0.726825186640459, 0.22579148761767, 0.225194012543975
0.727281009944323, 0.226406639527358, 0.225718516204778
0.728249644993626, 0.227719194703522, 0.226837316723557
0.728477911447205, 0.228029569586995, 0.227101810598164
0.729181355490977, 0.228988598739802, 0.227918922927835
0.729719902114565, 0.22972542977895, 0.228546570928097
0.730227556033065, 0.230422074139488, 0.229139875007893
0.731216494678618, 0.231784993707528, 0.230300321563274
0.733554092470864, 0.235037345167382, 0.233068094293461
0.733738586585025, 0.235295887287766, 0.233288039361089
0.733921154486008, 0.235551997937025, 0.233505905966285
0.734125830965295, 0.235839440121433, 0.233750413920278
0.734519121539229, 0.236392708979018, 0.23422100958546
0.734659126545658, 0.236589963096511, 0.234388778353098
0.734797507930339, 0.236785084363279, 0.234554727910402
0.735442483168574, 0.237696547653675, 0.235329856916985
0.736520098819279, 0.239226896022233, 0.236631077354469
0.736968691011403, 0.239866724603551, 0.237175035055524
0.737263020646943, 0.240287415930362, 0.237532669209535
0.737944913964627, 0.241264769530382, 0.238363467630275
0.738511145838137, 0.242079230374972, 0.239055741233334
0.739384464503419, 0.243340549594736, 0.240127745958847
0.73938848404213, 0.24334636942252, 0.240132692054448
0.740018721910172, 0.244260526125246, 0.240909584589208
0.740054083787684, 0.244311915313337, 0.240953256308595
0.740600558622441, 0.24510738536944, 0.241629251305613
0.742029549263279, 0.24719917243884, 0.243406772775638
0.742673211589881, 0.248146928950506, 0.244212117153403
0.742936302628341, 0.248535311925952, 0.244542139814995
0.743479047190089, 0.249338358765502, 0.245224518793641
0.744495211903301, 0.250848531005259, 0.24650779213605
0.74506614883417, 0.251700846372933, 0.247232074256151
0.745106464097697, 0.251761134571801, 0.247283306974823
0.745748269766561, 0.252722756155168, 0.248100509177609
0.747017330166287, 0.254634496872976, 0.249725273395509
0.747214915013782, 0.254933378103703, 0.249979308474317
0.747793458182782, 0.255810444760028, 0.250724810149401
0.750002091152887, 0.259185167151671, 0.253593911144296
0.750821448544325, 0.260447844383448, 0.25466770484055
0.750914113891421, 0.260591014248052, 0.25478946971735
0.752939130994108, 0.263738429060658, 0.257466998079328
0.753485315456254, 0.264593502645205, 0.258194659821723
0.754838408667057, 0.266723164847075, 0.260007498615124
0.755099770142225, 0.267136395856073, 0.260359344043195
0.755199345816657, 0.267293991658123, 0.260493536953592
0.755206984613501, 0.26730608502024, 0.260503834642307
0.755803020008865, 0.268251299176453, 0.261308782105216
0.757655974494067, 0.271210048276468, 0.26382958006467
0.757752690076832, 0.271365326867216, 0.263961923907873
0.759211875057228, 0.273718313031151, 0.265968018616846
0.760214266662829, 0.275345877960801, 0.267356381951447
0.761223306395588, 0.276993480139223, 0.268762495761526
0.7616278813217, 0.277656701621628, 0.269328703539385
0.762324109133109, 0.278801546792059, 0.270306356063184
0.762643414965287, 0.279328089640908, 0.270756120650562
0.762771919569788, 0.279540261842728, 0.270937376128191
0.76388737843798, 0.281388388690929, 0.27251673258153
0.764592513459745, 0.282562625345257, 0.273520708910828
0.764627361278657, 0.282620776012772, 0.273570438424734
0.765754898949735, 0.284508409770317, 0.275185263265595
0.765954147013809, 0.284843209716836, 0.275471789979586
0.767043468355085, 0.286680196487281, 0.277044536580404
0.767087688870858, 0.286755003677934, 0.277108605980191
0.767928463671115, 0.288180837282535, 0.278330124834742
0.768327157854513, 0.288859299637247, 0.278911602963622
0.768389766493199, 0.288965978161251, 0.279003046141354
0.768440187106026, 0.289051916570051, 0.27907671400331
0.768445576594545, 0.289061104001492, 0.279084589772871
0.768899150552205, 0.289835296165123, 0.27974835573378
0.768981027847529, 0.289975258202734, 0.279868376237073
0.770351249859445, 0.292327004145512, 0.281886068749081
0.771688298254434, 0.294639122085284, 0.283871689026453
0.773178709564957, 0.297236731993549, 0.286104855206404
0.773575623288769, 0.297932130145383, 0.286703126652662
0.77388012296811, 0.298466654709071, 0.28716312172082
0.773956810566041, 0.298601415701353, 0.287279110460191
0.775342697616896, 0.301046678626536, 0.289385000121032
0.775388903600138, 0.301128527967412, 0.289455531310397
0.775529270244308, 0.301377301932336, 0.289669921462021
0.776224519325644, 0.302612352806786, 0.290734647293962
0.776440540197019, 0.302997062900339, 0.291066430826822
0.777517746137389, 0.304922319106361, 0.292727750323415
0.778009550408333, 0.305805120174248, 0.293490052044165
0.778060535711259, 0.305896777243996, 0.293569217376692
0.778288415363009, 0.306306755380919, 0.293923364814997
0.778493019615419, 0.306675298216598, 0.294241781610674
0.778832078854761, 0.30728694429015, 0.294770367066191
0.7793439657889, 0.308212532470892, 0.295570573009516
0.779499355167358, 0.308494023044867, 0.295814007055258
0.780247389405333, 0.309852478914012, 0.296989299445276
0.780582695227495, 0.310463225513729, 0.297517967057208
0.780714321202258, 0.310703285618878, 0.297725811259568
0.782752756956597, 0.314443285097149, 0.300967313585641
0.783392389499428, 0.315625514497172, 0.301993320091349
0.783429226191201, 0.315693726220643, 0.302052538288428
0.783759655237728, 0.316306210471695, 0.302584367219474
0.784309792617285, 0.317328416582226, 0.303472362416198
0.784526973661933, 0.317732810147189, 0.303823799485532
0.784555573647921, 0.317786099590413, 0.303870116403146
0.784660581714232, 0.317981829560063, 0.304040248339385
0.786429431368829, 0.321295889551805, 0.30692372398354
